respondent_id,xyz_vaccine,seasonal_vaccine
27975,0.3,0.2
27976,0.1,0.3
27977,0.1,0.3
27978,0.4,0.4
27979,0.4,0.7
27980,0.2,0.2
27981,0.2,0.4
27982,0.2,0.5
27983,0.8,0.8
27984,0.3,0.5
27985,0.1,0.7
27986,0.6,0.5
27987,0.3,0.6
27988,0.3,0.7
27989,0.2,0.4
27990,0.2,0.6
27991,0.2,0.5
27992,0.0,0.1
27993,0.2,0.2
27994,0.5,0.8
27995,0.2,0.7
27996,0.1,0.1
27997,0.2,0.2
27998,0.3,0.7
27999,0.4,0.8
28000,0.2,0.2
28001,0.1,0.1
28002,0.1,0.1
28003,0.2,0.5
28004,0.2,0.4
28005,0.2,0.5
28006,0.2,0.3
28007,0.3,0.6
28008,0.1,0.8
28009,0.1,0.4
28010,0.1,0.2
28011,0.2,0.7
28012,0.7,0.7
28013,0.4,0.6
28014,0.2,0.2
28015,0.3,0.6
28016,0.5,0.7
28017,0.4,0.4
28018,0.2,0.7
28019,0.2,0.2
28020,0.1,0.2
28021,0.3,0.5
28022,0.4,0.5
28023,0.4,0.4
28024,0.2,0.3
28025,0.6,0.7
28026,0.3,0.3
28027,0.4,0.7
28028,0.2,0.8
28029,0.5,0.6
28030,0.6,0.8
28031,0.1,0.2
28032,0.1,0.6
28033,0.3,0.2
28034,0.5,0.7
28035,0.1,0.3
28036,0.2,0.4
28037,0.1,0.6
28038,0.2,0.2
28039,0.2,0.4
28040,0.3,0.8
28041,0.2,0.8
28042,0.1,0.3
28043,0.6,0.6
28044,0.2,0.4
28045,0.2,0.4
28046,0.2,0.4
28047,0.4,0.7
28048,0.1,0.0
28049,0.2,0.8
28050,0.2,0.3
28051,0.3,0.8
28052,0.5,0.7
28053,0.2,0.3
28054,0.3,0.3
28055,0.2,0.3
28056,0.6,0.8
28057,0.1,0.6
28058,0.2,0.2
28059,0.2,0.2
28060,0.2,0.4
28061,0.2,0.2
28062,0.2,0.5
28063,0.3,0.3
28064,0.2,0.6
28065,0.2,0.3
28066,0.2,0.5
28067,0.1,0.8
28068,0.2,0.2
28069,0.2,0.6
28070,0.3,0.6
28071,0.4,0.6
28072,0.2,0.4
28073,0.2,0.1
28074,0.4,0.4
28075,0.1,0.2
28076,0.2,0.5
28077,0.1,0.3
28078,0.3,0.7
28079,0.4,0.6
28080,0.2,0.2
28081,0.3,0.8
28082,0.2,0.4
28083,0.1,0.1
28084,0.2,0.2
28085,0.3,0.4
28086,0.3,0.6
28087,0.2,0.7
28088,0.4,0.5
28089,0.1,0.3
28090,0.2,0.4
28091,0.1,0.2
28092,0.1,0.1
28093,0.2,0.6
28094,0.3,0.4
28095,0.7,0.8
28096,0.4,0.6
28097,0.2,0.1
28098,0.4,0.5
28099,0.2,0.2
28100,0.2,0.2
28101,0.3,0.7
28102,0.2,0.2
28103,0.1,0.7
28104,0.3,0.8
28105,0.2,0.2
28106,0.2,0.4
28107,0.1,0.2
28108,0.5,0.6
28109,0.1,0.3
28110,0.4,0.8
28111,0.2,0.4
28112,0.4,0.5
28113,0.3,0.6
28114,0.2,0.2
28115,0.2,0.5
28116,0.1,0.4
28117,0.2,0.3
28118,0.2,0.3
28119,0.5,0.7
28120,0.5,0.8
28121,0.6,0.8
28122,0.0,0.1
28123,0.2,0.2
28124,0.3,0.3
28125,0.4,0.5
28126,0.4,0.4
28127,0.2,0.4
28128,0.2,0.1
28129,0.5,0.8
28130,0.2,0.3
28131,0.2,0.2
28132,0.5,0.8
28133,0.2,0.9
28134,0.3,0.3
28135,0.2,0.7
28136,0.3,0.6
28137,0.1,0.2
28138,0.2,0.8
28139,0.6,0.8
28140,0.6,0.7
28141,0.1,0.1
28142,0.1,0.1
28143,0.3,0.4
28144,0.2,0.7
28145,0.2,0.4
28146,0.2,0.2
28147,0.2,0.5
28148,0.4,0.5
28149,0.2,0.2
28150,0.2,0.7
28151,0.3,0.5
28152,0.5,0.4
28153,0.1,0.1
28154,0.3,0.2
28155,0.2,0.8
28156,0.1,0.6
28157,0.2,0.2
28158,0.3,0.7
28159,0.4,0.8
28160,0.2,0.2
28161,0.1,0.6
28162,0.2,0.7
28163,0.3,0.4
28164,0.2,0.6
28165,0.3,0.3
28166,0.7,0.8
28167,0.3,0.4
28168,0.3,0.7
28169,0.1,0.3
28170,0.3,0.4
28171,0.2,0.4
28172,0.2,0.6
28173,0.2,0.3
28174,0.2,0.3
28175,0.3,0.7
28176,0.1,0.1
28177,0.2,0.3
28178,0.2,0.7
28179,0.2,0.4
28180,0.2,0.2
28181,0.4,0.5
28182,0.2,0.4
28183,0.1,0.3
28184,0.1,0.1
28185,0.3,0.4
28186,0.3,0.4
28187,0.3,0.4
28188,0.2,0.3
28189,0.2,0.1
28190,0.2,0.3
28191,0.1,0.1
28192,0.2,0.4
28193,0.2,0.8
28194,0.2,0.4
28195,0.5,0.7
28196,0.8,0.8
28197,0.2,0.5
28198,0.6,0.8
28199,0.2,0.5
28200,0.1,0.4
28201,0.2,0.3
28202,0.2,0.5
28203,0.5,0.8
28204,0.2,0.1
28205,0.4,0.3
28206,0.3,0.4
28207,0.4,0.6
28208,0.2,0.2
28209,0.2,0.6
28210,0.1,0.1
28211,0.4,0.5
28212,0.6,0.8
28213,0.5,0.7
28214,0.1,0.3
28215,0.5,0.7
28216,0.2,0.4
28217,0.2,0.1
28218,0.5,0.6
28219,0.2,0.1
28220,0.3,0.4
28221,0.2,0.2
28222,0.3,0.7
28223,0.5,0.8
28224,0.2,0.4
28225,0.3,0.6
28226,0.1,0.1
28227,0.2,0.7
28228,0.1,0.5
28229,0.7,0.7
28230,0.1,0.1
28231,0.6,0.8
28232,0.3,0.5
28233,0.2,0.3
28234,0.6,0.8
28235,0.2,0.4
28236,0.2,0.3
28237,0.2,0.3
28238,0.2,0.6
28239,0.1,0.5
28240,0.4,0.4
28241,0.1,0.1
28242,0.5,0.6
28243,0.3,0.4
28244,0.3,0.5
28245,0.3,0.4
28246,0.1,0.1
28247,0.4,0.3
28248,0.2,0.6
28249,0.2,0.5
28250,0.4,0.5
28251,0.3,0.6
28252,0.1,0.3
28253,0.4,0.7
28254,0.3,0.2
28255,0.2,0.6
28256,0.6,0.7
28257,0.1,0.2
28258,0.3,0.2
28259,0.1,0.6
28260,0.1,0.3
28261,0.3,0.6
28262,0.2,0.2
28263,0.1,0.2
28264,0.4,0.6
28265,0.1,0.6
28266,0.1,0.0
28267,0.2,0.4
28268,0.2,0.3
28269,0.2,0.2
28270,0.2,0.7
28271,0.5,0.5
28272,0.2,0.6
28273,0.2,0.4
28274,0.6,0.8
28275,0.3,0.4
28276,0.2,0.5
28277,0.1,0.1
28278,0.4,0.7
28279,0.6,0.8
28280,0.1,0.2
28281,0.0,0.1
28282,0.1,0.2
28283,0.3,0.3
28284,0.6,0.5
28285,0.3,0.5
28286,0.2,0.4
28287,0.2,0.3
28288,0.2,0.3
28289,0.1,0.2
28290,0.1,0.2
28291,0.6,0.9
28292,0.1,0.4
28293,0.2,0.2
28294,0.5,0.7
28295,0.4,0.5
28296,0.5,0.4
28297,0.1,0.1
28298,0.2,0.7
28299,0.1,0.4
28300,0.2,0.3
28301,0.2,0.2
28302,0.1,0.5
28303,0.8,0.9
28304,0.2,0.4
28305,0.2,0.2
28306,0.2,0.1
28307,0.3,0.8
28308,0.4,0.8
28309,0.2,0.2
28310,0.4,0.5
28311,0.2,0.8
28312,0.1,0.7
28313,0.2,0.4
28314,0.2,0.4
28315,0.8,0.8
28316,0.2,0.3
28317,0.1,0.1
28318,0.1,0.4
28319,0.2,0.3
28320,0.6,0.8
28321,0.2,0.8
28322,0.4,0.4
28323,0.3,0.6
28324,0.1,0.8
28325,0.1,0.7
28326,0.3,0.6
28327,0.7,0.8
28328,0.5,0.4
28329,0.2,0.5
28330,0.3,0.4
28331,0.2,0.1
28332,0.1,0.1
28333,0.1,0.3
28334,0.2,0.2
28335,0.2,0.2
28336,0.4,0.6
28337,0.2,0.3
28338,0.2,0.2
28339,0.8,0.9
28340,0.2,0.5
28341,0.4,0.8
28342,0.3,0.3
28343,0.5,0.6
28344,0.1,0.5
28345,0.2,0.5
28346,0.4,0.7
28347,0.2,0.5
28348,0.2,0.6
28349,0.1,0.2
28350,0.8,0.9
28351,0.1,0.7
28352,0.3,0.6
28353,0.4,0.7
28354,0.1,0.1
28355,0.4,0.6
28356,0.1,0.7
28357,0.2,0.1
28358,0.4,0.7
28359,0.2,0.7
28360,0.5,0.6
28361,0.2,0.4
28362,0.2,0.7
28363,0.6,0.7
28364,0.6,0.9
28365,0.1,0.1
28366,0.2,0.3
28367,0.3,0.4
28368,0.4,0.8
28369,0.1,0.1
28370,0.3,0.6
28371,0.2,0.3
28372,0.1,0.1
28373,0.2,0.3
28374,0.2,0.2
28375,0.2,0.4
28376,0.4,0.5
28377,0.2,0.4
28378,0.1,0.2
28379,0.2,0.2
28380,0.2,0.3
28381,0.8,0.9
28382,0.2,0.5
28383,0.2,0.2
28384,0.1,0.4
28385,0.6,0.8
28386,0.4,0.4
28387,0.3,0.8
28388,0.5,0.6
28389,0.1,0.2
28390,0.6,0.8
28391,0.2,0.4
28392,0.2,0.5
28393,0.2,0.8
28394,0.3,0.5
28395,0.2,0.7
28396,0.1,0.2
28397,0.2,0.4
28398,0.2,0.2
28399,0.8,0.8
28400,0.1,0.7
28401,0.2,0.2
28402,0.3,0.3
28403,0.2,0.6
28404,0.2,0.7
28405,0.2,0.2
28406,0.3,0.3
28407,0.6,0.5
28408,0.1,0.8
28409,0.1,0.2
28410,0.6,0.6
28411,0.4,0.4
28412,0.6,0.8
28413,0.2,0.2
28414,0.8,0.8
28415,0.1,0.2
28416,0.2,0.4
28417,0.1,0.2
28418,0.6,0.6
28419,0.7,0.8
28420,0.6,0.7
28421,0.1,0.4
28422,0.1,0.2
28423,0.2,0.1
28424,0.4,0.4
28425,0.3,0.1
28426,0.2,0.5
28427,0.3,0.3
28428,0.1,0.7
28429,0.2,0.1
28430,0.5,0.7
28431,0.7,0.8
28432,0.1,0.2
28433,0.2,0.4
28434,0.2,0.5
28435,0.3,0.7
28436,0.3,0.2
28437,0.1,0.4
28438,0.1,0.2
28439,0.2,0.2
28440,0.1,0.8
28441,0.7,0.8
28442,0.1,0.7
28443,0.4,0.8
28444,0.3,0.4
28445,0.2,0.2
28446,0.2,0.4
28447,0.2,0.6
28448,0.5,0.4
28449,0.2,0.6
28450,0.2,0.4
28451,0.2,0.2
28452,0.1,0.1
28453,0.1,0.5
28454,0.2,0.2
28455,0.8,0.8
28456,0.3,0.4
28457,0.2,0.6
28458,0.2,0.4
28459,0.1,0.1
28460,0.1,0.1
28461,0.3,0.4
28462,0.2,0.4
28463,0.4,0.2
28464,0.2,0.6
28465,0.6,0.6
28466,0.2,0.1
28467,0.4,0.6
28468,0.2,0.3
28469,0.2,0.2
28470,0.2,0.2
28471,0.2,0.8
28472,0.2,0.5
28473,0.1,0.2
28474,0.2,0.4
28475,0.5,0.5
28476,0.2,0.1
28477,0.2,0.1
28478,0.4,0.6
28479,0.4,0.5
28480,0.1,0.5
28481,0.2,0.5
28482,0.6,0.7
28483,0.2,0.4
28484,0.2,0.7
28485,0.1,0.2
28486,0.2,0.1
28487,0.1,0.2
28488,0.3,0.7
28489,0.4,0.4
28490,0.1,0.6
28491,0.2,0.5
28492,0.2,0.7
28493,0.2,0.1
28494,0.5,0.4
28495,0.1,0.2
28496,0.1,0.9
28497,0.2,0.4
28498,0.2,0.4
28499,0.3,0.6
28500,0.2,0.2
28501,0.2,0.6
28502,0.3,0.4
28503,0.3,0.4
28504,0.2,0.2
28505,0.1,0.1
28506,0.6,0.7
28507,0.1,0.1
28508,0.6,0.7
28509,0.2,0.5
28510,0.4,0.5
28511,0.2,0.8
28512,0.3,0.3
28513,0.2,0.4
28514,0.2,0.5
28515,0.2,0.3
28516,0.2,0.4
28517,0.1,0.3
28518,0.1,0.3
28519,0.2,0.3
28520,0.3,0.4
28521,0.1,0.5
28522,0.5,0.7
28523,0.2,0.4
28524,0.4,0.4
28525,0.2,0.3
28526,0.2,0.2
28527,0.1,0.4
28528,0.4,0.6
28529,0.1,0.2
28530,0.2,0.8
28531,0.2,0.1
28532,0.2,0.2
28533,0.1,0.2
28534,0.1,0.1
28535,0.2,0.2
28536,0.3,0.6
28537,0.2,0.6
28538,0.7,0.7
28539,0.1,0.1
28540,0.2,0.8
28541,0.4,0.8
28542,0.2,0.1
28543,0.2,0.2
28544,0.4,0.5
28545,0.3,0.6
28546,0.3,0.2
28547,0.2,0.6
28548,0.1,0.2
28549,0.1,0.2
28550,0.2,0.4
28551,0.2,0.8
28552,0.4,0.4
28553,0.2,0.3
28554,0.2,0.5
28555,0.3,0.4
28556,0.2,0.2
28557,0.3,0.8
28558,0.1,0.5
28559,0.2,0.1
28560,0.1,0.3
28561,0.5,0.8
28562,0.2,0.2
28563,0.2,0.3
28564,0.2,0.1
28565,0.3,0.4
28566,0.3,0.7
28567,0.2,0.1
28568,0.2,0.5
28569,0.4,0.5
28570,0.4,0.3
28571,0.1,0.3
28572,0.0,0.2
28573,0.5,0.8
28574,0.2,0.5
28575,0.4,0.7
28576,0.2,0.2
28577,0.1,0.9
28578,0.1,0.0
28579,0.3,0.6
28580,0.3,0.5
28581,0.2,0.6
28582,0.4,0.5
28583,0.2,0.7
28584,0.2,0.7
28585,0.3,0.3
28586,0.1,0.2
28587,0.5,0.8
28588,0.2,0.4
28589,0.7,0.8
28590,0.2,0.2
28591,0.7,0.8
28592,0.8,0.9
28593,0.3,0.6
28594,0.2,0.3
28595,0.2,0.7
28596,0.1,0.3
28597,0.2,0.7
28598,0.2,0.3
28599,0.2,0.3
28600,0.2,0.3
28601,0.1,0.6
28602,0.4,0.7
28603,0.2,0.4
28604,0.4,0.4
28605,0.2,0.1
28606,0.2,0.3
28607,0.1,0.1
28608,0.2,0.4
28609,0.4,0.6
28610,0.3,0.3
28611,0.2,0.2
28612,0.1,0.8
28613,0.3,0.3
28614,0.1,0.2
28615,0.2,0.2
28616,0.2,0.5
28617,0.1,0.2
28618,0.2,0.1
28619,0.6,0.5
28620,0.5,0.6
28621,0.1,0.7
28622,0.6,0.7
28623,0.3,0.4
28624,0.2,0.5
28625,0.2,0.3
28626,0.2,0.7
28627,0.4,0.8
28628,0.2,0.5
28629,0.1,0.0
28630,0.7,0.8
28631,0.2,0.3
28632,0.1,0.4
28633,0.2,0.4
28634,0.6,0.5
28635,0.4,0.7
28636,0.2,0.5
28637,0.6,0.8
28638,0.2,0.2
28639,0.2,0.6
28640,0.2,0.4
28641,0.1,0.5
28642,0.2,0.5
28643,0.0,0.2
28644,0.2,0.2
28645,0.3,0.5
28646,0.2,0.3
28647,0.1,0.2
28648,0.3,0.3
28649,0.4,0.6
28650,0.2,0.2
28651,0.6,0.8
28652,0.2,0.1
28653,0.2,0.5
28654,0.2,0.8
28655,0.3,0.7
28656,0.5,0.8
28657,0.1,0.2
28658,0.8,0.8
28659,0.1,0.1
28660,0.5,0.3
28661,0.4,0.5
28662,0.2,0.3
28663,0.3,0.3
28664,0.4,0.7
28665,0.2,0.4
28666,0.2,0.2
28667,0.3,0.4
28668,0.1,0.3
28669,0.4,0.8
28670,0.3,0.3
28671,0.2,0.3
28672,0.2,0.6
28673,0.2,0.5
28674,0.4,0.3
28675,0.6,0.9
28676,0.1,0.5
28677,0.2,0.8
28678,0.1,0.2
28679,0.4,0.6
28680,0.2,0.5
28681,0.3,0.7
28682,0.6,0.8
28683,0.1,0.3
28684,0.0,0.2
28685,0.1,0.3
28686,0.1,0.8
28687,0.1,0.2
28688,0.2,0.7
28689,0.4,0.8
28690,0.2,0.5
28691,0.4,0.6
28692,0.2,0.8
28693,0.0,0.9
28694,0.2,0.7
28695,0.3,0.6
28696,0.1,0.3
28697,0.2,0.4
28698,0.7,0.8
28699,0.1,0.1
28700,0.2,0.8
28701,0.3,0.4
28702,0.2,0.5
28703,0.2,0.3
28704,0.4,0.7
28705,0.2,0.8
28706,0.4,0.3
28707,0.2,0.4
28708,0.2,0.3
28709,0.2,0.2
28710,0.7,0.8
28711,0.5,0.9
28712,0.2,0.3
28713,0.2,0.3
28714,0.5,0.5
28715,0.4,0.8
28716,0.1,0.2
28717,0.3,0.5
28718,0.2,0.4
28719,0.2,0.2
28720,0.2,0.2
28721,0.2,0.3
28722,0.2,0.5
28723,0.2,0.6
28724,0.2,0.7
28725,0.3,0.6
28726,0.2,0.4
28727,0.1,0.4
28728,0.4,0.2
28729,0.2,0.7
28730,0.4,0.6
28731,0.2,0.4
28732,0.2,0.3
28733,0.2,0.2
28734,0.1,0.3
28735,0.3,0.4
28736,0.2,0.3
28737,0.3,0.8
28738,0.2,0.8
28739,0.4,0.6
28740,0.4,0.7
28741,0.2,0.3
28742,0.2,0.1
28743,0.2,0.2
28744,0.2,0.6
28745,0.2,0.8
28746,0.2,0.3
28747,0.2,0.8
28748,0.7,0.8
28749,0.1,0.4
28750,0.1,0.4
28751,0.2,0.6
28752,0.3,0.4
28753,0.4,0.2
28754,0.6,0.6
28755,0.3,0.6
28756,0.2,0.2
28757,0.3,0.4
28758,0.2,0.2
28759,0.2,0.7
28760,0.3,0.3
28761,0.3,0.6
28762,0.2,0.7
28763,0.2,0.4
28764,0.5,0.6
28765,0.2,0.6
28766,0.2,0.7
28767,0.1,0.4
28768,0.2,0.2
28769,0.3,0.5
28770,0.2,0.7
28771,0.3,0.7
28772,0.3,0.6
28773,0.1,0.2
28774,0.7,0.9
28775,0.2,0.5
28776,0.2,0.5
28777,0.2,0.4
28778,0.2,0.3
28779,0.6,0.8
28780,0.1,0.1
28781,0.3,0.7
28782,0.2,0.8
28783,0.3,0.4
28784,0.2,0.4
28785,0.2,0.4
28786,0.2,0.2
28787,0.2,0.3
28788,0.2,0.3
28789,0.6,0.6
28790,0.4,0.8
28791,0.8,0.9
28792,0.5,0.7
28793,0.5,0.9
28794,0.1,0.1
28795,0.2,0.1
28796,0.0,0.2
28797,0.5,0.7
28798,0.2,0.8
28799,0.2,0.4
28800,0.3,0.2
28801,0.2,0.2
28802,0.3,0.3
28803,0.2,0.7
28804,0.2,0.8
28805,0.1,0.1
28806,0.4,0.7
28807,0.3,0.4
28808,0.3,0.3
28809,0.3,0.7
28810,0.2,0.3
28811,0.2,0.7
28812,0.1,0.2
28813,0.2,0.4
28814,0.2,0.3
28815,0.2,0.2
28816,0.2,0.5
28817,0.1,0.4
28818,0.2,0.3
28819,0.2,0.7
28820,0.2,0.1
28821,0.2,0.2
28822,0.2,0.2
28823,0.2,0.6
28824,0.5,0.8
28825,0.3,0.3
28826,0.2,0.3
28827,0.7,0.7
28828,0.2,0.2
28829,0.1,0.2
28830,0.1,0.6
28831,0.2,0.2
28832,0.3,0.4
28833,0.3,0.4
28834,0.3,0.7
28835,0.2,0.4
28836,0.2,0.6
28837,0.8,0.8
28838,0.3,0.7
28839,0.5,0.6
28840,0.2,0.5
28841,0.2,0.4
28842,0.4,0.3
28843,0.4,0.8
28844,0.2,0.4
28845,0.1,0.1
28846,0.6,0.7
28847,0.1,0.2
28848,0.3,0.5
28849,0.4,0.5
28850,0.2,0.3
28851,0.2,0.3
28852,0.4,0.6
28853,0.1,0.1
28854,0.2,0.8
28855,0.2,0.2
28856,0.3,0.5
28857,0.2,0.5
28858,0.2,0.6
28859,0.2,0.1
28860,0.2,0.4
28861,0.5,0.6
28862,0.3,0.5
28863,0.3,0.7
28864,0.5,0.4
28865,0.2,0.8
28866,0.2,0.3
28867,0.1,0.2
28868,0.1,0.2
28869,0.1,0.2
28870,0.2,0.3
28871,0.2,0.2
28872,0.1,0.7
28873,0.1,0.1
28874,0.2,0.6
28875,0.2,0.7
28876,0.2,0.6
28877,0.1,0.2
28878,0.1,0.1
28879,0.2,0.7
28880,0.4,0.6
28881,0.3,0.2
28882,0.5,0.7
28883,0.5,0.6
28884,0.4,0.4
28885,0.2,0.3
28886,0.1,0.3
28887,0.2,0.1
28888,0.2,0.3
28889,0.1,0.2
28890,0.1,0.6
28891,0.2,0.2
28892,0.2,0.2
28893,0.4,0.6
28894,0.2,0.2
28895,0.2,0.3
28896,0.2,0.3
28897,0.6,0.7
28898,0.2,0.3
28899,0.2,0.4
28900,0.4,0.4
28901,0.2,0.7
28902,0.2,0.3
28903,0.2,0.2
28904,0.2,0.6
28905,0.2,0.7
28906,0.1,0.8
28907,0.1,0.1
28908,0.5,0.8
28909,0.5,0.6
28910,0.2,0.7
28911,0.3,0.4
28912,0.1,0.8
28913,0.5,0.5
28914,0.4,0.8
28915,0.3,0.2
28916,0.2,0.5
28917,0.2,0.5
28918,0.8,0.9
28919,0.3,0.7
28920,0.4,0.6
28921,0.2,0.6
28922,0.3,0.2
28923,0.7,0.7
28924,0.1,0.7
28925,0.5,0.6
28926,0.2,0.2
28927,0.2,0.1
28928,0.5,0.6
28929,0.2,0.2
28930,0.1,0.2
28931,0.2,0.5
28932,0.5,0.3
28933,0.2,0.1
28934,0.5,0.6
28935,0.5,0.6
28936,0.2,0.3
28937,0.4,0.6
28938,0.2,0.3
28939,0.2,0.5
28940,0.4,0.5
28941,0.4,0.7
28942,0.2,0.2
28943,0.4,0.5
28944,0.1,0.3
28945,0.2,0.3
28946,0.3,0.3
28947,0.1,0.2
28948,0.2,0.7
28949,0.2,0.5
28950,0.1,0.9
28951,0.3,0.2
28952,0.1,0.4
28953,0.3,0.7
28954,0.2,0.3
28955,0.2,0.7
28956,0.3,0.5
28957,0.2,0.3
28958,0.1,0.3
28959,0.4,0.4
28960,0.2,0.6
28961,0.2,0.2
28962,0.4,0.3
28963,0.2,0.5
28964,0.2,0.6
28965,0.4,0.3
28966,0.2,0.1
28967,0.6,0.9
28968,0.2,0.6
28969,0.2,0.2
28970,0.2,0.1
28971,0.4,0.6
28972,0.2,0.8
28973,0.4,0.4
28974,0.1,0.1
28975,0.2,0.4
28976,0.2,0.7
28977,0.2,0.4
28978,0.1,0.4
28979,0.3,0.7
28980,0.2,0.2
28981,0.5,0.6
28982,0.1,0.2
28983,0.1,0.1
28984,0.5,0.7
28985,0.4,0.4
28986,0.5,0.5
28987,0.1,0.2
28988,0.4,0.6
28989,0.4,0.8
28990,0.3,0.3
28991,0.6,0.6
28992,0.1,0.2
28993,0.2,0.3
28994,0.2,0.4
28995,0.4,0.6
28996,0.4,0.5
28997,0.1,0.2
28998,0.6,0.6
28999,0.2,0.3
29000,0.8,0.9
29001,0.1,0.2
29002,0.2,0.2
29003,0.5,0.7
29004,0.5,0.7
29005,0.2,0.8
29006,0.3,0.2
29007,0.2,0.8
29008,0.3,0.5
29009,0.3,0.6
29010,0.4,0.3
29011,0.3,0.4
29012,0.4,0.4
29013,0.2,0.4
29014,0.3,0.5
29015,0.2,0.2
29016,0.3,0.6
29017,0.2,0.7
29018,0.2,0.1
29019,0.2,0.5
29020,0.5,0.6
29021,0.4,0.5
29022,0.3,0.5
29023,0.6,0.8
29024,0.2,0.5
29025,0.1,0.3
29026,0.4,0.6
29027,0.5,0.7
29028,0.2,0.3
29029,0.1,0.3
29030,0.2,0.4
29031,0.2,0.3
29032,0.7,0.7
29033,0.2,0.4
29034,0.5,0.6
29035,0.2,0.3
29036,0.2,0.5
29037,0.2,0.9
29038,0.2,0.3
29039,0.2,0.6
29040,0.1,0.2
29041,0.4,0.6
29042,0.3,0.2
29043,0.2,0.3
29044,0.7,0.7
29045,0.3,0.4
29046,0.1,0.3
29047,0.2,0.2
29048,0.5,0.8
29049,0.4,0.8
29050,0.2,0.5
29051,0.4,0.5
29052,0.1,0.1
29053,0.2,0.5
29054,0.2,0.2
29055,0.2,0.7
29056,0.2,0.6
29057,0.2,0.8
29058,0.1,0.1
29059,0.2,0.3
29060,0.3,0.4
29061,0.2,0.5
29062,0.2,0.4
29063,0.6,0.7
29064,0.9,0.9
29065,0.2,0.3
29066,0.2,0.6
29067,0.7,0.8
29068,0.1,0.1
29069,0.2,0.8
29070,0.2,0.5
29071,0.4,0.6
29072,0.1,0.7
29073,0.1,0.2
29074,0.6,0.9
29075,0.2,0.6
29076,0.6,0.6
29077,0.1,0.8
29078,0.4,0.4
29079,0.6,0.6
29080,0.2,0.4
29081,0.2,0.8
29082,0.1,0.1
29083,0.1,0.2
29084,0.5,0.7
29085,0.4,0.9
29086,0.7,0.8
29087,0.4,0.3
29088,0.4,0.5
29089,0.1,0.1
29090,0.2,0.6
29091,0.4,0.7
29092,0.4,0.4
29093,0.6,0.6
29094,0.0,0.1
29095,0.2,0.6
29096,0.4,0.6
29097,0.1,0.2
29098,0.4,0.8
29099,0.8,0.8
29100,0.5,0.6
29101,0.3,0.6
29102,0.1,0.8
29103,0.5,0.6
29104,0.3,0.6
29105,0.4,0.8
29106,0.3,0.5
29107,0.2,0.2
29108,0.4,0.8
29109,0.2,0.5
29110,0.3,0.3
29111,0.8,0.7
29112,0.5,0.7
29113,0.3,0.3
29114,0.2,0.5
29115,0.1,0.3
29116,0.2,0.3
29117,0.4,0.5
29118,0.4,0.7
29119,0.9,0.9
29120,0.2,0.2
29121,0.1,0.1
29122,0.2,0.8
29123,0.2,0.3
29124,0.2,0.2
29125,0.1,0.5
29126,0.4,0.4
29127,0.6,0.7
29128,0.3,0.7
29129,0.0,0.0
29130,0.2,0.5
29131,0.0,0.1
29132,0.6,0.6
29133,0.2,0.4
29134,0.3,0.3
29135,0.2,0.9
29136,0.2,0.2
29137,0.3,0.4
29138,0.1,0.2
29139,0.2,0.3
29140,0.2,0.3
29141,0.3,0.1
29142,0.5,0.7
29143,0.3,0.4
29144,0.8,0.9
29145,0.6,0.6
29146,0.1,0.1
29147,0.3,0.7
29148,0.3,0.8
29149,0.3,0.7
29150,0.2,0.5
29151,0.2,0.2
29152,0.4,0.7
29153,0.2,0.2
29154,0.2,0.3
29155,0.3,0.8
29156,0.1,0.2
29157,0.1,0.1
29158,0.2,0.8
29159,0.2,0.6
29160,0.2,0.1
29161,0.5,0.6
29162,0.2,0.3
29163,0.1,0.2
29164,0.2,0.4
29165,0.7,0.8
29166,0.2,0.6
29167,0.2,0.1
29168,0.1,0.6
29169,0.7,0.8
29170,0.2,0.6
29171,0.2,0.6
29172,0.3,0.5
29173,0.1,0.4
29174,0.4,0.3
29175,0.4,0.6
29176,0.2,0.5
29177,0.4,0.5
29178,0.2,0.3
29179,0.2,0.5
29180,0.1,0.6
29181,0.2,0.3
29182,0.1,0.2
29183,0.4,0.4
29184,0.1,0.1
29185,0.4,0.5
29186,0.3,0.4
29187,0.3,0.3
29188,0.2,0.3
29189,0.2,0.1
29190,0.3,0.4
29191,0.2,0.3
29192,0.2,0.3
29193,0.2,0.3
29194,0.2,0.2
29195,0.3,0.8
29196,0.2,0.3
29197,0.2,0.2
29198,0.3,0.3
29199,0.2,0.4
29200,0.6,0.5
29201,0.2,0.1
29202,0.4,0.5
29203,0.2,0.6
29204,0.2,0.7
29205,0.1,0.8
29206,0.2,0.7
29207,0.3,0.4
29208,0.3,0.8
29209,0.2,0.2
29210,0.2,0.1
29211,0.4,0.5
29212,0.1,0.1
29213,0.1,0.1
29214,0.1,0.6
29215,0.3,0.3
29216,0.5,0.8
29217,0.2,0.3
29218,0.7,0.8
29219,0.1,0.1
29220,0.1,0.6
29221,0.5,0.8
29222,0.1,0.0
29223,0.2,0.2
29224,0.5,0.5
29225,0.2,0.7
29226,0.4,0.3
29227,0.4,0.5
29228,0.6,0.7
29229,0.2,0.3
29230,0.6,0.5
29231,0.1,0.3
29232,0.2,0.4
29233,0.2,0.3
29234,0.1,0.2
29235,0.2,0.5
29236,0.7,0.7
29237,0.2,0.5
29238,0.6,0.8
29239,0.2,0.2
29240,0.2,0.5
29241,0.1,0.4
29242,0.2,0.8
29243,0.3,0.6
29244,0.6,0.8
